location,section,level / floor,trade,state,start_date,complete_date,capture_date
Zone 6-Gen Yard-Pad18,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 6-Gen Yard-Pad18,Zone 6,,Generator Placement,not started,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Backfill,complete,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Formwork,complete,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Pour,complete,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Concrete Rebar,complete,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 6-Gen Yard-Pad17,Zone 6,,Generator Placement,not started,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Backfill,complete,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Formwork,complete,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Pour,complete,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Concrete Rebar,complete,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 6-Gen Yard-Pad16,Zone 6,,Generator Placement,not started,2025/08/13,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Backfill,complete,,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Formwork,complete,,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Pour,complete,,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Concrete Rebar,complete,,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 5-Gen Yard-Pad15,Zone 5,,Generator Placement,in progress,2025/08/07,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Backfill,complete,,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Formwork,complete,,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Pour,complete,,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Concrete Rebar,complete,,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 5-Gen Yard-Pad14,Zone 5,,Generator Placement,in progress,2025/08/01,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Backfill,complete,,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Formwork,complete,,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Pour,complete,,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Concrete Rebar,complete,,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 5-Gen Yard-Pad13,Zone 5,,Generator Placement,in progress,2025/07/24,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Backfill,complete,,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Formwork,complete,,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Pour,complete,,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Concrete Rebar,complete,,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 4-Gen Yard-Pad12,Zone 4,,Generator Placement,in progress,2025/08/07,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Backfill,complete,,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Formwork,complete,,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Pour,complete,,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Concrete Rebar,complete,,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 4-Gen Yard-Pad11,Zone 4,,Generator Placement,complete,2025/07/19,2025/08/12,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Backfill,complete,,,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Formwork,complete,,,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Pour,complete,,,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Concrete Rebar,complete,,,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 4-Gen Yard-Pad10,Zone 4,,Generator Placement,complete,2025/07/09,2025/08/01,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Backfill,complete,,,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Formwork,complete,,,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Pour,complete,,,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Concrete Rebar,complete,,,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 3-Gen Yard-Pad9,Zone 3,,Generator Placement,complete,2025/07/01,2025/07/22,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Backfill,complete,,,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Formwork,complete,,,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Pour,complete,,,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Concrete Rebar,complete,,,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 3-Gen Yard-Pad8,Zone 3,,Generator Placement,complete,2025/06/24,2025/07/09,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Backfill,complete,,,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Formwork,complete,,,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Pour,complete,,,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Concrete Rebar,complete,,,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 3-Gen Yard-Pad7,Zone 3,,Generator Placement,complete,2025/06/19,2025/07/09,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Backfill,complete,,,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Formwork,complete,,,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Pour,complete,,,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Concrete Rebar,complete,,,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 2-Gen Yard-Pad6,Zone 2,,Generator Placement,complete,2025/06/19,2025/07/02,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Backfill,complete,,,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Formwork,complete,,,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Pour,complete,,,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Concrete Rebar,complete,,,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 2-Gen Yard-Pad5,Zone 2,,Generator Placement,complete,2025/06/10,2025/06/27,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Backfill,complete,,,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Formwork,complete,,,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Pour,complete,,,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Concrete Rebar,complete,,,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 2-Gen Yard-Pad4,Zone 2,,Generator Placement,complete,2025/06/04,2025/06/24,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Backfill,complete,,,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Formwork,complete,,,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Pour,complete,,,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Concrete Rebar,complete,,,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 1-Gen Yard-Pad3,Zone 1,,Generator Placement,complete,2025/05/30,2025/06/19,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Backfill,complete,,,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Formwork,complete,,,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Pour,complete,,,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Concrete Rebar,complete,,,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 1-Gen Yard-Pad2,Zone 1,,Generator Placement,complete,,2025/06/05,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Backfill,complete,,,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Formwork,complete,,,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Pour,complete,,,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Concrete Rebar,complete,,,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Electrical Yard Equipment Conduit,not started,,,2025/08/12
Zone 1-Gen Yard-Pad1,Zone 1,,Generator Placement,complete,,2025/06/10,2025/08/12
Zone 5-USS 6,Zone 5,,Backfill,complete,,,2025/08/12
Zone 5-USS 6,Zone 5,,Concrete Formwork,complete,2025/06/15,2025/07/01,2025/08/12
Zone 5-USS 6,Zone 5,,Concrete Pour,complete,2025/06/15,2025/07/01,2025/08/12
Zone 5-USS 6,Zone 5,,Concrete Rebar,complete,2025/06/10,2025/06/27,2025/08/12
Zone 4-USS 5,Zone 4,,Backfill,complete,2025/06/10,2025/06/15,2025/08/12
Zone 4-USS 5,Zone 4,,Concrete Formwork,complete,2025/06/05,2025/06/19,2025/08/12
Zone 4-USS 5,Zone 4,,Concrete Pour,complete,2025/06/10,2025/06/24,2025/08/12
Zone 4-USS 5,Zone 4,,Concrete Rebar,complete,2025/06/04,2025/06/19,2025/08/12
Zone 3-USS 4,Zone 3,,Backfill,complete,,,2025/08/12
Zone 3-USS 4,Zone 3,,Concrete Formwork,complete,2025/05/30,2025/06/19,2025/08/12
Zone 3-USS 4,Zone 3,,Concrete Pour,complete,2025/05/30,2025/06/19,2025/08/12
Zone 3-USS 4,Zone 3,,Concrete Rebar,complete,2025/05/30,2025/06/19,2025/08/12
Zone 1-USS 1,Zone 1,,Backfill,complete,,,2025/08/12
Zone 1-USS 1,Zone 1,,Concrete Formwork,complete,,,2025/08/12
Zone 1-USS 1,Zone 1,,Concrete Pour,complete,,2025/05/30,2025/08/12
Zone 1-USS 1,Zone 1,,Concrete Rebar,complete,,,2025/08/12
Zone 2-USS 3,Zone 2,,Backfill,complete,,2025/05/30,2025/08/12
Zone 2-USS 3,Zone 2,,Concrete Formwork,complete,,2025/05/30,2025/08/12
Zone 2-USS 3,Zone 2,,Concrete Pour,complete,,2025/06/10,2025/08/12
Zone 2-USS 3,Zone 2,,Concrete Rebar,complete,,2025/05/30,2025/08/12
Zone 2-Conveyance 1,Zone 2,,Backfill,not started,,,2025/08/12
Zone 2-Conveyance 1,Zone 2,,Concrete Formwork,in progress,2025/08/01,2025/08/13,2025/08/12
Zone 2-Conveyance 1,Zone 2,,Concrete Pour,not started,,,2025/08/12
Zone 2-Conveyance 1,Zone 2,,Concrete Rebar,in progress,2025/08/07,2025/08/13,2025/08/12
Zone 2-Conveyance 1,Zone 2,,Conveyance,in progress,2025/07/09,,2025/08/12
Zone 1-Conveyance,Zone 1,,Backfill,in progress,2025/07/24,,2025/08/12
Zone 1-Conveyance,Zone 1,,Concrete Formwork,not started,,,2025/08/12
Zone 1-Conveyance,Zone 1,,Concrete Pour,not started,,,2025/08/12
Zone 1-Conveyance,Zone 1,,Concrete Rebar,not started,,,2025/08/12
Zone 1-Conveyance,Zone 1,,Conveyance,in progress,2025/07/09,,2025/08/12
Booster Pump System,Booster Pump System,,Backfill,complete,2025/07/09,2025/08/01,2025/08/12
Booster Pump System,Booster Pump System,,Booster Pump System Installation,not started,,,2025/08/12
Booster Pump System,Booster Pump System,,Concrete Formwork,complete,2025/07/09,2025/08/01,2025/08/12
Booster Pump System,Booster Pump System,,Concrete Pour,complete,2025/08/01,2025/08/07,2025/08/12
Booster Pump System,Booster Pump System,,Concrete Rebar,complete,2025/07/19,2025/08/01,2025/08/12
Fire Pump House,Fire Pump House,,Backfill,not started,,,2025/08/12
Fire Pump House,Fire Pump House,,Booster Pump System Installation,not started,,,2025/08/12
Fire Pump House,Fire Pump House,,Concrete Formwork,not started,,,2025/08/12
Fire Pump House,Fire Pump House,,Concrete Pour,not started,,,2025/08/12
Fire Pump House,Fire Pump House,,Concrete Rebar,not started,,,2025/08/12
MYD-Tank Yard,MYD,,Backfill,complete,,,2025/08/12
MYD-Tank Yard,MYD,,Concrete Formwork,complete,,2025/06/15,2025/08/12
MYD-Tank Yard,MYD,,Concrete Pour,complete,,2025/06/19,2025/08/12
MYD-Tank Yard,MYD,,Concrete Rebar,complete,,2025/06/05,2025/08/12
MYD-Tank Yard,MYD,,MWT Installation,in progress,2025/07/09,,2025/08/12
Loading Dock,Loading Dock,,Backfill,complete,,,2025/08/12
Loading Dock,Loading Dock,,Concrete Formwork,complete,,,2025/08/12
Loading Dock,Loading Dock,,Concrete Pour,complete,,,2025/08/12
Loading Dock,Loading Dock,,Concrete Rebar,complete,,,2025/08/12
Zone 2-Conveyance 4,Zone 2,,Backfill,not started,,,2025/08/12
Zone 2-Conveyance 4,Zone 2,,Concrete Formwork,not started,,,2025/08/12
Zone 2-Conveyance 4,Zone 2,,Concrete Pour,not started,,,2025/08/12
Zone 2-Conveyance 4,Zone 2,,Concrete Rebar,not started,,,2025/08/12
Zone 2-Conveyance 4,Zone 2,,Conveyance,in progress,2025/07/09,,2025/08/12
Zone 1-Conveyance 1,Zone 1,,Backfill,complete,,,2025/08/12
Zone 1-Conveyance 1,Zone 1,,Concrete Formwork,complete,,,2025/08/12
Zone 1-Conveyance 1,Zone 1,,Concrete Pour,complete,,,2025/08/12
Zone 1-Conveyance 1,Zone 1,,Concrete Rebar,complete,,,2025/08/12
Zone 1-Conveyance 1,Zone 1,,Conveyance,in progress,2025/07/09,,2025/08/12
GPS,GPS,,Structural Piles,complete,,,2025/08/13
GPS,GPS,,Concrete Pour,complete,,2025/06/04,2025/08/13
GPS,GPS,,Concrete Formwork,complete,,2025/06/04,2025/08/13
GPS,GPS,,Concrete Rebar,complete,,2025/06/04,2025/08/13
SSS-B,SSS,,Structural Piles,complete,,,2025/08/13
SSS-B,SSS,,Concrete Pour,complete,2025/06/04,2025/07/22,2025/08/13
SSS-B,SSS,,Concrete Formwork,complete,,2025/06/15,2025/08/13
SSS-B,SSS,,Concrete Rebar,complete,,2025/06/27,2025/08/13
SSS-A,SSS,,Structural Piles,complete,,,2025/08/13
SSS-A,SSS,,Concrete Pour,complete,,2025/07/09,2025/08/13
SSS-A,SSS,,Concrete Formwork,complete,,2025/06/10,2025/08/13
SSS-A,SSS,,Concrete Rebar,complete,,2025/06/10,2025/08/13
SSS-B,SSS,,Structural Piles,complete,,,2025/08/13
SSS-B,SSS,,Concrete Pour,complete,2025/06/04,2025/07/22,2025/08/13
SSS-B,SSS,,Concrete Formwork,complete,,2025/06/15,2025/08/13
SSS-B,SSS,,Concrete Rebar,complete,,2025/06/27,2025/08/13
GPS,GPS,,Structural Piles,complete,,,2025/08/13
GPS,GPS,,Concrete Pour,complete,,2025/06/04,2025/08/13
GPS,GPS,,Concrete Formwork,complete,,2025/06/04,2025/08/13
GPS,GPS,,Concrete Rebar,complete,,2025/06/04,2025/08/13
SSS-A,SSS,,Structural Piles,complete,,,2025/08/13
SSS-A,SSS,,Concrete Pour,complete,,2025/07/09,2025/08/13
SSS-A,SSS,,Concrete Formwork,complete,,2025/06/10,2025/08/13
SSS-A,SSS,,Concrete Rebar,complete,,2025/06/10,2025/08/13
Zone 1-USS 2,Zone 1,,Concrete Pour,complete,,2025/05/30,2025/08/13
Zone 1-USS 2,Zone 1,,Concrete Formwork,complete,,,2025/08/13
Zone 1-USS 2,Zone 1,,Concrete Rebar,complete,,,2025/08/13
Zone 1-USS 2,Zone 1,,Backfill,complete,,2025/05/30,2025/08/13
Zone 2-Conveyance 2,Zone 2,,Concrete Pour,not started,,,2025/08/13
Zone 2-Conveyance 2,Zone 2,,Concrete Formwork,not started,,,2025/08/13
Zone 2-Conveyance 2,Zone 2,,Concrete Rebar,not started,,,2025/08/13
Zone 2-Conveyance 2,Zone 2,,Conveyance,in progress,2025/06/27,,2025/08/13
Zone 2-Conveyance 2,Zone 2,,Backfill,complete,,,2025/08/13
Zone 2-Conveyance 3,Zone 2,,Concrete Pour,complete,,,2025/08/13
Zone 2-Conveyance 3,Zone 2,,Concrete Formwork,complete,2025/07/14,2025/08/12,2025/08/13
Zone 2-Conveyance 3,Zone 2,,Concrete Rebar,complete,,,2025/08/13
Zone 2-Conveyance 3,Zone 2,,Conveyance,in progress,2025/06/27,,2025/08/13
Zone 2-Conveyance 3,Zone 2,,Backfill,complete,,,2025/08/13
Zone 1-Conveyance 3,Zone 1,,Concrete Pour,not started,,,2025/08/13
Zone 1-Conveyance 3,Zone 1,,Concrete Formwork,not started,,,2025/08/13
Zone 1-Conveyance 3,Zone 1,,Concrete Rebar,not started,,,2025/08/13
Zone 1-Conveyance 3,Zone 1,,Conveyance,in progress,2025/06/27,,2025/08/13
Zone 1-Conveyance 3,Zone 1,,Backfill,not started,,,2025/08/13
Zone 1-Conveyance 2,Zone 1,,Concrete Pour,in progress,2025/08/12,,2025/08/13
Zone 1-Conveyance 2,Zone 1,,Concrete Formwork,complete,2025/08/07,2025/08/12,2025/08/13
Zone 1-Conveyance 2,Zone 1,,Concrete Rebar,complete,2025/08/12,2025/08/13,2025/08/13
Zone 1-Conveyance 2,Zone 1,,Conveyance,in progress,2025/06/27,,2025/08/13
Zone 1-Conveyance 2,Zone 1,,Backfill,complete,2025/08/07,2025/08/12,2025/08/13
DWTR-T2,DWTR,,Concrete Pour,in progress,2025/08/07,,2025/08/13
DWTR-T2,DWTR,,Concrete Formwork,complete,2025/08/01,2025/08/07,2025/08/13
DWTR-T2,DWTR,,Concrete Rebar,complete,,,2025/08/13
DWTR-T2,DWTR,,DWTR Installation,complete,2025/05/30,2025/08/01,2025/08/13
DWTR-T2,DWTR,,Backfill,complete,,,2025/08/13
DWTR-T1,DWTR,,Concrete Pour,complete,2025/07/19,2025/08/01,2025/08/13
DWTR-T1,DWTR,,Concrete Formwork,complete,2025/07/09,2025/07/19,2025/08/13
DWTR-T1,DWTR,,Concrete Rebar,complete,2025/07/22,2025/07/24,2025/08/13
DWTR-T1,DWTR,,DWTR Installation,not started,,,2025/08/13
DWTR-T1,DWTR,,Backfill,complete,2025/06/27,2025/07/14,2025/08/13
DCH2-6,DCH2,,Structural Steel,complete,,,2025/08/13
DCH2-6,DCH2,,Roofing Metal Deck,complete,,,2025/08/13
DCH2-6,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-6,DCH2,,Roofing Membrane,complete,,,2025/08/13
DCH2-6,DCH2,,Roofing Flashing,complete,,,2025/08/13
DCH2-5,DCH2,,Structural Steel,complete,,,2025/08/13
DCH2-5,DCH2,,Roofing Metal Deck,complete,,,2025/08/13
DCH2-5,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-5,DCH2,,Roofing Membrane,complete,,,2025/08/13
DCH2-5,DCH2,,Roofing Flashing,complete,,,2025/08/13
DCH2-4,DCH2,,Structural Steel,complete,,,2025/08/13
DCH2-4,DCH2,,Roofing Metal Deck,complete,,,2025/08/13
DCH2-4,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-4,DCH2,,Roofing Membrane,complete,,2025/05/30,2025/08/13
DCH2-4,DCH2,,Roofing Flashing,complete,2025/07/01,2025/07/19,2025/08/13
DCH2-3,DCH2,,Structural Steel,complete,,,2025/08/13
DCH2-3,DCH2,,Roofing Metal Deck,complete,,,2025/08/13
DCH2-3,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-3,DCH2,,Roofing Membrane,complete,,,2025/08/13
DCH2-3,DCH2,,Roofing Flashing,complete,2025/06/27,2025/07/19,2025/08/13
DCH2-2,DCH2,,Structural Steel,no data,,,2025/08/13
DCH2-2,DCH2,,Roofing Metal Deck,no data,,,2025/08/13
DCH2-2,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-2,DCH2,,Roofing Membrane,complete,,2025/05/30,2025/08/13
DCH2-2,DCH2,,Roofing Flashing,complete,2025/07/01,2025/07/09,2025/08/13
DCH2-1,DCH2,,Structural Steel,complete,,,2025/08/13
DCH2-1,DCH2,,Roofing Metal Deck,complete,,,2025/08/13
DCH2-1,DCH2,,Roofing Insulation,complete,,,2025/08/13
DCH2-1,DCH2,,Roofing Membrane,complete,,,2025/08/13
DCH2-1,DCH2,,Roofing Flashing,complete,2025/07/09,2025/07/14,2025/08/13
DCH1-8,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-8,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-8,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-8,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-8,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-7,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-7,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-7,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-7,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-7,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-6,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-6,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-6,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-6,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-6,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-5,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-5,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-5,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-5,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-5,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-4,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-4,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-4,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-4,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-4,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-3,DCH1,,Structural Steel,complete,,,2025/08/13
DCH1-3,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-3,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-3,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-3,DCH1,,Roofing Flashing,complete,,,2025/08/13
DCH1-FSA-2,DCH1,,Structural Steel,no data,,,2025/08/13
DCH1-FSA-2,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-FSA-2,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-FSA-2,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-FSA-2,DCH1,,Roofing Flashing,complete,,2025/06/27,2025/08/13
DCH1-FSA-1,DCH1,,Structural Steel,no data,,,2025/08/13
DCH1-FSA-1,DCH1,,Roofing Metal Deck,complete,,,2025/08/13
DCH1-FSA-1,DCH1,,Roofing Insulation,complete,,,2025/08/13
DCH1-FSA-1,DCH1,,Roofing Membrane,complete,,,2025/08/13
DCH1-FSA-1,DCH1,,Roofing Flashing,complete,2025/05/30,2025/06/04,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard 96 Equipment Placement,in progress,2025/07/22,,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Concrete Pour,complete,,,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Concrete Formwork,complete,,,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Concrete Rebar,complete,,,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Backfill,complete,,,2025/08/13
Zone 8-USS Yard-Module26,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard 96 Equipment Placement,in progress,2025/08/07,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Concrete Pour,complete,,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Concrete Formwork,complete,,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Concrete Rebar,complete,,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Backfill,complete,,,2025/08/13
Zone 8-USS Yard-Module25,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard 96 Equipment Placement,in progress,2025/08/07,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Concrete Pour,complete,,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Concrete Formwork,complete,,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Concrete Rebar,complete,,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Backfill,complete,,,2025/08/13
Zone 8-USS Yard-Module24,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard 96 Equipment Placement,in progress,2025/08/07,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Concrete Pour,complete,,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Concrete Formwork,complete,,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Concrete Rebar,complete,,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Backfill,complete,,,2025/08/13
Zone 8-USS Yard-Module23,Zone 8,,Electrical Yard Equipment Conduit,not started,,,2025/08/13
