location,section,level / floor,trade,state,start_date,complete_date,capture_date
DCH1-5,,,Roofing Insulation,complete,,,2025/08/07
DCH1-5,,,Roofing Membrane,complete,,,2025/08/07
DCH1-5,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-5,,,Structural Steel,complete,,,2025/08/07
DCH1-4,,,Roofing Flashing,complete,,,2025/08/07
DCH1-4,,,Roofing Insulation,complete,,,2025/08/07
DCH1-4,,,Roofing Membrane,complete,,,2025/08/07
DCH1-4,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-4,,,Structural Steel,complete,,,2025/08/07
DCH1-3,,,Roofing Flashing,complete,,,2025/08/07
DCH1-3,,,Roofing Insulation,complete,,,2025/08/07
DCH1-3,,,Roofing Membrane,complete,,,2025/08/07
DCH1-3,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-3,,,Structural Steel,complete,,,2025/08/07
DCH1-FSA-2,,,Roofing Flashing,complete,,,2025/08/07
DCH1-FSA-2,,,Roofing Insulation,complete,,,2025/08/07
DCH1-FSA-2,,,Roofing Membrane,complete,,,2025/08/07
DCH1-FSA-2,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-FSA-2,,,Structural Steel,complete,,,2025/08/07
DCH1-FSA-1,,,Roofing Flashing,complete,,,2025/08/07
DCH1-FSA-1,,,Roofing Insulation,complete,,,2025/08/07
DCH1-FSA-1,,,Roofing Membrane,complete,,,2025/08/07
DCH1-FSA-1,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-FSA-1,,,Structural Steel,complete,,,2025/08/07
Zone 8-USS Yard-Module26,,,Backfill,complete,,,2025/08/07
Zone 8-USS Yard-Module26,,,Concrete Formwork,complete,,,2025/08/07
Zone 8-USS Yard-Module26,,,Concrete Pour,complete,,,2025/08/07
Zone 8-USS Yard-Module26,,,Concrete Rebar,complete,,,2025/08/07
Zone 8-USS Yard-Module26,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 8-USS Yard-Module26,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 8-USS Yard-Module25,,,Backfill,complete,,,2025/08/07
Zone 8-USS Yard-Module25,,,Concrete Formwork,complete,,,2025/08/07
Zone 8-USS Yard-Module25,,,Concrete Pour,complete,,,2025/08/07
Zone 8-USS Yard-Module25,,,Concrete Rebar,complete,,,2025/08/07
Zone 8-USS Yard-Module25,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 8-USS Yard-Module25,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 8-USS Yard-Module24,,,Backfill,complete,,,2025/08/07
Zone 8-USS Yard-Module24,,,Concrete Formwork,complete,,,2025/08/07
Zone 8-USS Yard-Module24,,,Concrete Pour,complete,,,2025/08/07
Zone 8-USS Yard-Module24,,,Concrete Rebar,complete,,,2025/08/07
Zone 8-USS Yard-Module24,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 8-USS Yard-Module24,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 8-USS Yard-Module23,,,Backfill,complete,,,2025/08/07
Zone 8-USS Yard-Module23,,,Concrete Formwork,complete,,,2025/08/07
Zone 8-USS Yard-Module23,,,Concrete Pour,complete,,,2025/08/07
Zone 8-USS Yard-Module23,,,Concrete Rebar,complete,,,2025/08/07
Zone 8-USS Yard-Module23,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 8-USS Yard-Module23,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 8-USS Yard-Module22,,,Backfill,complete,,,2025/08/07
Zone 8-USS Yard-Module22,,,Concrete Formwork,complete,,,2025/08/07
Zone 8-USS Yard-Module22,,,Concrete Pour,complete,,,2025/08/07
Zone 8-USS Yard-Module22,,,Concrete Rebar,complete,,,2025/08/07
Zone 8-USS Yard-Module22,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 8-USS Yard-Module22,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module21,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module21,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module21,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module21,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module21,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module21,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module20,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module20,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module20,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module20,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module20,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module20,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module19,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module19,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module19,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module19,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module19,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module19,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module18,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module18,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module18,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module18,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module18,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module18,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module17,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module17,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module17,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module17,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module17,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module17,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module16,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module16,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module16,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module16,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module16,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module16,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 7-USS Yard-Module15,,,Backfill,complete,,,2025/08/07
Zone 7-USS Yard-Module15,,,Concrete Formwork,complete,,,2025/08/07
Zone 7-USS Yard-Module15,,,Concrete Pour,complete,,,2025/08/07
Zone 7-USS Yard-Module15,,,Concrete Rebar,complete,,,2025/08/07
Zone 7-USS Yard-Module15,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 7-USS Yard-Module15,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module14,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module14,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module14,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module14,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module14,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module14,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module13,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module13,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module13,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module13,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module13,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module13,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module12,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module12,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module12,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module12,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module12,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module12,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module11,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module11,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module11,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module11,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module11,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module11,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module10,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module10,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module10,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module10,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module10,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module10,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module9,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module9,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module9,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module9,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module9,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module9,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 6-USS Yard-Module8,,,Backfill,complete,,,2025/08/07
Zone 6-USS Yard-Module8,,,Concrete Formwork,complete,,,2025/08/07
Zone 6-USS Yard-Module8,,,Concrete Pour,complete,,,2025/08/07
Zone 6-USS Yard-Module8,,,Concrete Rebar,complete,,,2025/08/07
Zone 6-USS Yard-Module8,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 6-USS Yard-Module8,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module7,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module7,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module7,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module7,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module7,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module7,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module6,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module6,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module6,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module6,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module6,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module6,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module5,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module5,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module5,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module5,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module5,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module5,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module4,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module4,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module4,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module4,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module4,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module4,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module3,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module3,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module3,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module3,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module3,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module3,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module2,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module2,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module2,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module2,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module2,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module2,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 5-USS Yard-Module1,,,Backfill,complete,,,2025/08/07
Zone 5-USS Yard-Module1,,,Concrete Formwork,complete,,,2025/08/07
Zone 5-USS Yard-Module1,,,Concrete Pour,complete,,,2025/08/07
Zone 5-USS Yard-Module1,,,Concrete Rebar,complete,,,2025/08/07
Zone 5-USS Yard-Module1,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 5-USS Yard-Module1,,,Electrical Yard 96 Equipment Placement,in progress,,,2025/08/07
Zone 4-USS Yard-Module26,,,Backfill,complete,,,2025/08/07
Zone 4-USS Yard-Module26,,,Concrete Formwork,complete,,,2025/08/07
Zone 4-USS Yard-Module26,,,Concrete Pour,complete,,,2025/08/07
Zone 4-USS Yard-Module26,,,Concrete Rebar,complete,,,2025/08/07
Zone 4-USS Yard-Module26,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 4-USS Yard-Module26,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module25,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module25,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module25,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module25,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module25,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module25,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module24,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module24,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module24,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module24,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module24,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module24,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module23,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module23,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module23,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module23,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module23,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module23,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module22,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module22,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module22,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module22,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module22,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module22,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module21,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module21,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module21,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module21,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module21,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module21,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 3-USS Yard-Module20,,,Backfill,complete,,,2025/08/07
Zone 3-USS Yard-Module20,,,Concrete Formwork,complete,,,2025/08/07
Zone 3-USS Yard-Module20,,,Concrete Pour,complete,,,2025/08/07
Zone 3-USS Yard-Module20,,,Concrete Rebar,complete,,,2025/08/07
Zone 3-USS Yard-Module20,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 3-USS Yard-Module20,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module19,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module19,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module19,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module19,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module19,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module19,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module18,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module18,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module18,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module18,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module18,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module18,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module17,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module17,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module17,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module17,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module17,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module17,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module16,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module16,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module16,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module16,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module16,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module16,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module15,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module15,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module15,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module15,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module15,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module15,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2--USS Yard-Module14,,,Backfill,complete,,,2025/08/07
Zone 2--USS Yard-Module14,,,Concrete Formwork,complete,,,2025/08/07
Zone 2--USS Yard-Module14,,,Concrete Pour,complete,,,2025/08/07
Zone 2--USS Yard-Module14,,,Concrete Rebar,complete,,,2025/08/07
Zone 2--USS Yard-Module14,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2--USS Yard-Module14,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module13,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module13,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module13,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module13,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module13,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module13,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module12,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module12,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module12,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module12,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module12,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module12,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module11,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module11,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module11,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module11,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module11,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module11,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module10,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module10,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module10,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module10,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module10,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module10,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module9,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module9,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module9,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module9,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module9,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module9,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module8,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module8,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module8,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module8,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module8,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module8,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module7,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module7,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module7,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module7,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module7,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module7,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module6,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module6,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module6,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module6,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-USS Yard-Module6,,,Electrical Yard Equipment Conduit,not started,,,2025/08/07
Zone 2-USS Yard-Module6,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/07
Zone 2-USS Yard-Module5,,,Backfill,complete,,,2025/08/07
Zone 2-USS Yard-Module5,,,Concrete Formwork,complete,,,2025/08/07
Zone 2-USS Yard-Module5,,,Concrete Pour,complete,,,2025/08/07
Zone 2-USS Yard-Module5,,,Concrete Rebar,complete,,,2025/08/07
